Date,Point,Count
13.01.2016,Самара-2,208.0
21.04.2015,Королев-1,49.0
20.01.2015,Королев-1,23.0
24.07.2015,Муром-1,36.0
19.01.2016,Новочебоксарск-1,30.0
09.06.2013,Сыктывкар-1,316.0
31.03.2016,Королев-1,67.0
09.01.2016,Домодедово-1,91.0
17.04.2016,Березники-1,83.0
27.06.2014,Самара-1,152.0
03.09.2016,Обнинск-1,80.0
24.08.2014,Ухта-1,170.0
11.07.2015,Сыктывкар-3,97.0
12.10.2016,Нижнекамск-1,68.0
17.09.2015,Химки-1,98.0
07.10.2016,Ростов-на-Дону-3,127.0
11.01.2016,Железнодорожный-1,67.0
25.06.2016,Абинск-1,65.0
18.11.2015,Ухта-1,172.0
17.10.2015,Одинцово-1,101.0
11.07.2016,Ростов-на-Дону-2,121.0
27.06.2016,Нижний Новгород-1,93.0
13.08.2014,Белгород-1,63.0
03.07.2013,Смоленск-2,22.0
08.10.2016,Северск-1,95.0
19.08.2016,Челябинск-2,132.0
15.11.2015,Нахабино-1,24.0
05.04.2015,Самара-2,248.0
23.07.2016,Химки-1,172.0
27.03.2015,Октябрьский-1,87.0
18.10.2016,Уфа-1,102.0
20.09.2015,Чайковский-1,74.0
12.09.2016,Самара-3,354.0
15.12.2015,Нижнекамск-1,84.0
01.09.2015,Нижнекамск-1,97.0
20.08.2015,Уссурийск-1,95.0
08.05.2012,Сыктывкар-2,62.0
21.08.2016,Майкоп-1,91.0
12.05.2015,Ульяновск-2,100.0
07.09.2015,Самара-3,164.0
23.06.2015,Бугульма-1,35.0
11.04.2016,Альметьевск-1,73.0
21.05.2014,Красноярск-1,14.0
26.06.2015,Волжский-1,48.0
13.03.2016,Тверь-1,42.0
07.06.2015,Ульяновск-1,109.0
13.01.2013,Ухта-1,125.0
21.10.2014,Ульяновск-2,59.0
11.03.2016,Ульяновск-1,118.0
01.08.2016,Всеволожск-1,83.0
13.10.2016,Ленинск-Кузнецкий-1,40.0
02.09.2016,Ульяновск-1,213.0
10.03.2016,Сыктывкар-1,137.0
01.07.2016,Пушкино-1,75.0
09.05.2014,Красноярск-1,23.0
03.09.2016,Ленинск-Кузнецкий-1,86.0
19.07.2015,Самара-3,234.0
02.09.2016,Ростов-на-Дону-2,177.0
25.06.2014,Долгопрудный-1,75.0
25.04.2015,Октябрьский-1,99.0
20.02.2013,Челябинск-1,37.0
27.06.2016,Химки-1,126.0
11.07.2014,Ульяновск-1,68.0
18.09.2015,Сыктывкар-2,95.0
07.03.2015,Таганрог-1,205.0
11.05.2015,Сыктывкар-3,62.0
07.02.2015,Челябинск-1,87.0
12.09.2015,Сыктывкар-5,68.0
25.06.2015,Ульяновск-1,58.0
01.03.2016,Калининград-1,61.0
21.07.2015,Колпино-1,37.0
02.04.2016,Вологда-1,90.0
30.01.2016,Махачкала-1,136.0
04.04.2016,Нижневартовск-1,39.0
07.10.2015,Долгопрудный-1,154.0
26.09.2013,Сарапул-1,62.0
12.10.2016,Самара-3,273.0
30.10.2015,Саратов-1,122.0
16.02.2014,Сыктывкар-3,181.0
30.12.2015,Таганрог-1,258.0
13.07.2016,Сочи-1,208.0
13.01.2016,Ульяновск-1,133.0
13.01.2016,Майкоп-1,111.0
11.10.2016,Балаково-1,61.0
10.07.2015,Сыктывкар-2,118.0
16.04.2015,Уссурийск-1,54.0
27.04.2016,Сарапул-1,51.0
23.12.2015,Ангарск-1,29.0
11.04.2015,Самара-2,221.0
22.04.2015,Нижнекамск-1,20.0
08.04.2016,Самара-1,299.0
09.03.2016,Абакан-1,44.0
17.07.2016,Майкоп-1,88.0
18.02.2016,Ухта-1,163.0
08.02.2013,Сыктывкар-1,351.0
30.03.2016,Сыктывкар-4,57.0
07.11.2015,Астрахань-1,46.0
24.11.2012,Смоленск-1,145.0
22.01.2015,Таганрог-1,128.0
17.05.2015,Ульяновск-2,123.0
07.06.2016,Муром-1,56.0
30.08.2015,Березники-1,58.0
10.04.2016,Петрозаводск-1,42.0
18.07.2015,Челябинск-1,104.0
29.09.2016,Ангарск-1,62.0
21.05.2016,Сыктывкар-3,148.0
29.12.2015,Муром-1,59.0
24.11.2013,Сыктывкар-3,158.0
16.03.2014,Сыктывкар-4,122.0
16.05.2015,Энгельс-1,57.0
09.10.2016,Ухта-1,315.0
18.09.2014,Самара-2,133.0
13.04.2016,Пушкино-1,58.0
19.11.2015,Ухта-1,162.0
09.08.2016,Смоленск-3,53.0
23.03.2016,Колпино-1,68.0
30.03.2015,Нижнекамск-1,28.0
24.06.2015,Гатчина-1,39.0
16.06.2015,Новороссийск-1,21.0
27.12.2015,Долгопрудный-1,334.0
17.01.2015,Самара-1,136.0
04.08.2016,Сочи-1,233.0
12.09.2014,Ульяновск-1,71.0
12.07.2016,Ангарск-1,53.0
15.02.2014,Сыктывкар-1,347.0
25.01.2016,Шахты-1,32.0
16.01.2015,Сыктывкар-3,115.0
16.05.2015,Челябинск-1,189.0
04.03.2016,Таганрог-1,384.0
05.11.2014,Ульяновск-1,65.0
05.10.2014,Белгород-1,112.0
09.02.2015,Белгород-1,64.0
05.05.2015,Королев-1,41.0
02.02.2013,Сыктывкар-2,34.0
03.08.2016,Сыктывкар-5,23.0
17.04.2014,Самара-1,90.0
18.12.2014,Долгопрудный-1,110.0
12.01.2016,Сыктывкар-2,67.0
02.05.2016,Майкоп-1,95.0
16.09.2016,Ижевск-1,47.0
15.05.2016,Бугульма-1,103.0
09.09.2016,Электросталь-1,96.0
14.06.2015,Долгопрудный-1,194.0
11.08.2016,Салават-1,30.0
24.04.2016,Сыктывкар-4,90.0
14.08.2015,Уссурийск-1,85.0
06.01.2015,Сыктывкар-3,135.0
12.03.2014,Ухта-1,136.0
01.06.2016,Балаково-1,108.0
06.11.2013,Самара-2,85.0
01.12.2015,Сургут-1,71.0
15.07.2016,Сыктывкар-1,261.0
06.01.2013,Смоленск-1,109.0
17.01.2016,Смоленск-1,193.0
14.05.2015,Нижнекамск-1,51.0
07.08.2015,Энгельс-1,47.0
20.08.2015,Смоленск-3,69.0
26.02.2016,Таганрог-1,239.0
09.06.2015,Таганрог-1,117.0
11.03.2016,Сургут-1,198.0
07.08.2016,Самара-1,220.0
07.12.2014,Ухта-1,212.0
27.03.2015,Ульяновск-2,113.0
16.03.2016,Балаково-1,34.0
22.06.2016,Ангарск-1,57.0
21.02.2013,Челябинск-1,63.0
22.06.2016,Ачинск-1,94.0
27.08.2014,Ульяновск-2,37.0
24.08.2015,Мытищи-1,26.0
21.12.2014,Сарапул-1,77.0
24.05.2016,Выборг-1,36.0
21.05.2015,Новороссийск-1,35.0
26.11.2015,Нижнекамск-1,58.0
29.03.2016,Нижневартовск-1,51.0
08.06.2016,Уссурийск-1,145.0
06.05.2015,Новороссийск-1,16.0
10.06.2015,Ухта-1,202.0
21.07.2016,Сыктывкар-3,91.0
07.10.2016,Абакан-1,75.0
02.02.2016,Уссурийск-1,56.0
24.02.2014,Долгопрудный-1,29.0
25.05.2014,Челябинск-1,108.0
13.07.2016,Нижнекамск-1,68.0
03.09.2016,Бугульма-1,87.0
05.05.2014,Смоленск-1,120.0
29.07.2016,Железнодорожный-1,116.0
07.09.2016,Сыктывкар-4,31.0
10.04.2015,Ухта-1,233.0
13.06.2015,Белгород-1,79.0
04.08.2016,Вологда-1,51.0
03.12.2014,Челябинск-1,75.0
20.08.2016,Октябрьский-1,100.0
12.07.2016,Муром-1,62.0
05.12.2015,Чайковский-1,88.0
18.09.2015,Вологда-1,17.0
25.03.2014,Самара-2,132.0
30.06.2016,Сыктывкар-4,34.0
12.06.2014,Сарапул-1,148.0
11.05.2014,Энгельс-1,36.0
03.05.2015,Тюмень-1,66.0
24.05.2015,Бугульма-1,59.0
27.04.2016,Смоленск-2,149.0
05.08.2015,Ростов-на-Дону-2,53.0
13.11.2015,Челябинск-1,159.0
25.04.2016,Всеволожск-1,38.0
26.02.2016,Сыктывкар-4,50.0
04.11.2014,Долгопрудный-1,138.0
11.06.2016,Майкоп-1,106.0
23.05.2014,Сыктывкар-1,307.0
14.11.2015,Сыктывкар-3,140.0
22.06.2016,Березники-1,90.0
15.10.2016,Екатеринбург-1,106.0
08.05.2016,Ростов-на-Дону-2,178.0
15.08.2016,Благовещенск-1,93.0
22.12.2015,Сыктывкар-5,42.0
16.06.2015,Мытищи-1,35.0
08.04.2016,Сарапул-1,81.0
21.10.2015,Белгород-1,66.0
01.05.2015,Челябинск-1,109.0
02.08.2016,Новоалтайск-1,25.0
12.01.2016,Вологда-1,33.0
12.04.2016,Реутов-1,92.0
26.02.2013,Сыктывкар-2,19.0
17.10.2015,Челябинск-1,145.0
10.05.2015,Челябинск-1,139.0
02.01.2015,Нижнекамск-1,28.0
07.07.2015,Абакан-1,38.0
15.12.2015,Сыктывкар-5,34.0
13.07.2016,Калининград-1,133.0
26.09.2015,Октябрьский-1,93.0
05.03.2016,Ульяновск-1,190.0
04.08.2015,Колпино-1,43.0
06.03.2013,Ухта-1,99.0
25.10.2015,Сыктывкар-4,117.0
21.07.2016,Калуга-1,195.0
08.09.2016,Ростов-на-Дону-3,94.0
31.08.2015,Новороссийск-1,62.0
10.03.2016,Самара-1,179.0
08.09.2016,Абакан-1,52.0
28.09.2016,Нефтекамск-1,41.0
20.02.2016,Самара-1,400.0
06.05.2016,Сыктывкар-1,259.0
27.05.2016,Домодедово-1,92.0
03.10.2016,Лобня-1,57.0
17.05.2015,Колпино-1,31.0
24.12.2015,Гатчина-1,54.0
10.08.2016,Нижневартовск-1,51.0
09.10.2015,Смоленск-2,160.0
22.11.2015,Сыктывкар-2,106.0
27.02.2016,Щелково-1,45.0
17.12.2015,Октябрьский-1,95.0
09.07.2015,Ульяновск-2,112.0
22.01.2016,Челябинск-1,109.0
15.02.2015,Самара-3,144.0
10.08.2016,Ростов-на-Дону-3,90.0
18.08.2014,Сыктывкар-2,92.0
24.05.2016,Махачкала-1,78.0
05.12.2013,Челябинск-1,59.0
04.02.2014,Самара-2,109.0
22.09.2016,Лениногорск-1,30.0
31.05.2014,Сыктывкар-4,65.0
06.08.2016,Королев-1,101.0
01.01.2016,Балашиха-1,54.0
03.08.2016,Нефтекамск-1,58.0
20.11.2015,Энгельс-1,68.0
06.07.2016,Пушкино-1,55.0
03.10.2016,Домодедово-1,80.0
13.03.2016,Сарапул-1,83.0
27.06.2016,Ухта-2,52.0
02.01.2015,Самара-2,274.0
28.02.2012,Сыктывкар-1,91.0
22.08.2015,Муром-1,63.0
04.07.2012,Сыктывкар-2,14.0
11.04.2015,Долгопрудный-1,249.0
26.07.2016,Ульяновск-2,183.0
01.05.2016,Махачкала-1,151.0
05.03.2016,Смоленск-3,175.0
09.08.2016,Самара-3,252.0
06.09.2015,Мытищи-1,53.0
17.04.2016,Саратов-1,134.0
19.08.2014,Сарапул-1,96.0
24.07.2016,Ухта-2,65.0
03.09.2015,Альметьевск-1,67.0
20.06.2016,Нахабино-1,51.0
22.01.2016,Махачкала-1,81.0
07.12.2015,Домодедово-1,51.0
06.12.2014,Майкоп-1,29.0
22.08.2016,Раменское-1,3.0
19.11.2014,Нижнекамск-1,16.0
11.04.2016,Тольятти-1,71.0
16.05.2016,Ухта-2,43.0
27.08.2016,Ленинск-Кузнецкий-1,58.0
11.07.2016,Калининград-2,104.0
28.05.2015,Махачкала-1,90.0
10.12.2014,Королев-1,13.0
18.12.2015,Сыктывкар-3,128.0
24.06.2016,Калуга-1,185.0
22.09.2016,Электросталь-1,56.0
16.09.2016,Домодедово-1,99.0
12.09.2016,Ростов-на-Дону-2,109.0
04.06.2015,Бугульма-1,37.0
03.06.2014,Сыктывкар-2,37.0
21.07.2016,Уссурийск-1,137.0
27.01.2016,Колпино-1,39.0
21.07.2015,Сыктывкар-2,109.0
15.07.2016,Октябрьский-1,102.0
22.09.2016,Вельск-1,23.0
21.07.2016,Электросталь-1,35.0
29.06.2016,Таганрог-1,251.0
30.05.2016,Сыктывкар-1,226.0
27.07.2016,Березники-1,81.0
07.09.2016,Ульяновск-2,235.0
25.02.2016,Долгопрудный-1,154.0
09.12.2014,Нижнекамск-1,14.0
07.08.2012,Сыктывкар-1,219.0
18.10.2016,Муром-1,38.0
08.08.2015,Самара-3,247.0
25.03.2014,Самара-1,99.0
21.06.2016,Лобня-1,57.0
21.12.2015,Новороссийск-1,106.0
18.07.2015,Смоленск-2,165.0
01.10.2016,Зеленокумск-1,40.0
15.04.2016,Железнодорожный-1,126.0
15.10.2016,Нефтеюганск-1,309.0
02.07.2013,Челябинск-1,50.0
15.10.2016,Ростов-на-Дону-1,296.0
09.09.2016,Альметьевск-1,102.0
05.02.2014,Сыктывкар-4,41.0
05.07.2016,Казань-1,101.0
14.02.2013,Сыктывкар-1,400.0
05.03.2016,Химки-1,269.0
20.08.2016,Королев-1,150.0
06.07.2016,Мытищи-1,75.0
19.09.2016,Новокуйбышевск-1,68.0
27.12.2015,Железнодорожный-1,106.0
18.05.2015,Октябрьский-1,67.0
04.04.2016,Гатчина-1,48.0
09.12.2015,Ульяновск-2,138.0
12.02.2014,Сыктывкар-2,31.0
23.05.2016,Нефтекамск-1,45.0
22.05.2015,Майкоп-1,80.0
24.08.2016,Домодедово-1,82.0
22.12.2015,Смоленск-2,96.0
20.11.2012,Ухта-1,128.0
07.06.2016,Ачинск-1,93.0
10.07.2015,Самара-2,221.0
08.05.2013,Самара-1,117.0
18.12.2015,Новороссийск-1,113.0
10.10.2016,Ухта-2,26.0
24.04.2016,Махачкала-1,122.0
22.05.2015,Октябрьский-1,113.0
27.09.2012,Ухта-1,63.0
07.07.2015,Сыктывкар-4,103.0
24.12.2015,Ульяновск-2,180.0
03.08.2016,Ленинск-Кузнецкий-1,46.0
26.04.2015,Октябрьский-1,81.0
21.07.2016,Благовещенск-1,54.0
24.11.2012,Сыктывкар-1,461.0
30.05.2013,Сыктывкар-2,18.0
09.12.2014,Самара-3,82.0
05.06.2016,Белгород-1,94.0
21.02.2016,Энгельс-1,86.0
01.08.2016,Сыктывкар-6,6.0
03.10.2016,Нижнекамск-1,53.0
27.10.2015,Нахабино-1,21.0
06.08.2015,Волжский-1,56.0
01.09.2016,Нефтекамск-1,122.0
26.07.2015,Ульяновск-1,83.0
08.05.2016,Абинск-1,61.0
01.08.2015,Смоленск-1,217.0
27.06.2015,Ачинск-1,40.0
19.03.2015,Белгород-1,68.0
28.04.2015,Ростов-на-Дону-1,81.0
02.04.2015,Нижнекамск-1,16.0
15.04.2013,Сыктывкар-2,43.0
24.04.2013,Смоленск-2,18.0
23.07.2016,Железнодорожный-1,188.0
09.05.2015,Королев-1,55.0
01.09.2012,Сыктывкар-2,68.0
07.05.2015,Самара-3,152.0
28.01.2016,Колпино-1,59.0
03.05.2015,Колпино-1,16.0
19.10.2016,Нижневартовск-1,64.0
12.09.2013,Белгород-1,57.0
16.11.2013,Самара-2,198.0
23.01.2016,Майкоп-1,87.0
05.03.2016,Нахабино-1,81.0
28.09.2016,Сочи-1,125.0
07.10.2015,Березники-1,25.0
04.10.2013,Ухта-1,180.0
15.02.2015,Сарапул-1,84.0
10.12.2014,Челябинск-1,63.0
05.09.2013,Челябинск-1,55.0
17.10.2016,Нижний Тагил-1,69.0
26.04.2014,Ухта-1,309.0
22.12.2015,Колпино-1,74.0
13.10.2015,Долгопрудный-1,124.0
11.11.2012,Ухта-1,68.0
20.12.2011,Сыктывкар-1,73.0
16.06.2015,Волжский-1,36.0
14.02.2014,Белгород-1,157.0
13.11.2014,Абакан-1,59.0
19.08.2015,Химки-1,106.0
24.06.2015,Самара-3,166.0
07.12.2015,Ангарск-1,21.0
16.02.2015,Самара-1,92.0
06.04.2015,Сыктывкар-5,52.0
29.08.2016,Щелково-1,32.0
12.02.2016,Вологда-1,67.0
16.12.2012,Челябинск-1,13.0
30.08.2016,Калининград-2,88.0
12.03.2015,Махачкала-1,55.0
24.08.2016,Химки-1,154.0
20.08.2016,Лениногорск-1,41.0
11.08.2016,Энгельс-1,47.0
14.10.2016,Энгельс-1,88.0
02.05.2016,Петрозаводск-1,49.0
25.02.2014,Ухта-1,100.0
13.10.2016,Ухта-2,44.0
17.09.2016,Вологда-1,108.0
01.06.2016,Самара-2,277.0
25.08.2016,Нефтеюганск-1,79.0
06.09.2015,Майкоп-1,77.0
12.12.2014,Энгельс-1,40.0
14.07.2014,Красноярск-1,25.0
03.06.2013,Смоленск-1,81.0
15.10.2016,Вологда-1,116.0
19.10.2014,Ульяновск-1,79.0
31.01.2013,Челябинск-1,48.0
21.05.2016,Одинцово-1,228.0
22.06.2016,Новокуйбышевск-1,102.0
16.10.2015,Астрахань-1,68.0
15.09.2016,Саратов-1,134.0
08.06.2016,Выборг-1,58.0
15.03.2015,Альметьевск-1,80.0
04.06.2016,Тольятти-1,243.0
22.04.2016,Ростов-на-Дону-1,186.0
14.03.2016,Ленинск-Кузнецкий-1,32.0
19.05.2015,Сыктывкар-5,48.0
13.06.2016,Чайковский-1,63.0
04.01.2015,Сыктывкар-3,131.0
31.07.2016,Гатчина-2,61.0
16.11.2015,Махачкала-1,112.0
12.04.2016,Махачкала-1,84.0
10.06.2014,Челябинск-1,83.0
09.09.2016,Петрозаводск-1,86.0
15.12.2014,Челябинск-1,38.0
15.05.2013,Сарапул-1,37.0
29.01.2016,Химки-1,199.0
15.12.2015,Всеволожск-1,37.0
01.11.2015,Сарапул-1,89.0
02.04.2016,Всеволожск-1,88.0
28.07.2016,Волжский-1,95.0
03.08.2014,Смоленск-1,168.0
21.01.2015,Октябрьский-1,53.0
11.09.2015,Домодедово-1,38.0
14.01.2016,Комсомольск-на-Амуре-1,71.0
12.10.2016,Одинцово-1,165.0
13.12.2015,Альметьевск-1,123.0
10.09.2015,Смоленск-1,108.0
12.06.2016,Астрахань-1,57.0
18.05.2015,Сарапул-1,40.0
29.11.2015,Зеленоград-1,18.0
05.03.2015,Самара-3,121.0
30.11.2012,Смоленск-1,108.0
27.07.2015,Сарапул-1,74.0
26.04.2016,Альметьевск-1,63.0
27.08.2016,Лобня-1,222.0
17.09.2014,Сарапул-1,71.0
24.07.2012,Сыктывкар-1,238.0
14.06.2016,Абакан-1,68.0
15.04.2016,Тюмень-1,195.0
13.11.2015,Волжский-1,107.0
03.10.2015,Октябрьский-1,126.0
12.09.2016,Щелково-1,36.0
14.08.2016,Волжский-1,109.0
12.02.2016,Абакан-1,81.0
08.09.2016,Белгород-1,82.0
01.04.2015,Альметьевск-1,45.0
14.06.2016,Сочи-1,148.0
07.02.2016,Бугульма-1,106.0
03.01.2015,Смоленск-2,231.0
27.08.2014,Самара-1,106.0
04.10.2016,Ачинск-1,50.0
16.03.2013,Сарапул-1,82.0
10.05.2015,Тюмень-1,63.0
25.04.2015,Ульяновск-2,148.0
15.04.2016,Ульяновск-1,111.0
15.06.2016,Тольятти-1,180.0
15.01.2016,Калуга-1,128.0
20.11.2015,Самара-1,246.0
15.01.2015,Гатчина-1,15.0
27.05.2016,Нефтекамск-1,83.0
11.07.2013,Сыктывкар-2,28.0
15.10.2015,Нижневартовск-1,37.0
06.08.2014,Сыктывкар-2,74.0
18.05.2015,Таганрог-1,93.0
08.07.2015,Майкоп-1,69.0
06.08.2016,Нахабино-1,42.0
11.12.2015,Самара-4,371.0
03.08.2016,Химки-1,144.0
23.01.2016,Калининград-1,153.0
27.11.2013,Сыктывкар-2,28.0
21.11.2014,Энгельс-1,56.0
12.12.2015,Нахабино-1,61.0
14.06.2016,Ухта-2,52.0
09.12.2015,Смоленск-1,84.0
15.07.2013,Челябинск-1,47.0
02.09.2016,Сыктывкар-2,114.0
28.02.2014,Долгопрудный-1,35.0
12.03.2016,Самара-1,302.0
14.07.2016,Таганрог-1,41.0
06.04.2016,Мытищи-1,63.0
24.10.2014,Сыктывкар-1,301.0
05.07.2016,Ангарск-1,63.0
05.12.2012,Сарапул-1,25.0
02.11.2012,Сыктывкар-2,35.0
02.03.2016,Сыктывкар-4,31.0
21.06.2015,Самара-3,168.0
16.11.2015,Самара-3,228.0
15.03.2015,Ульяновск-2,96.0
06.06.2015,Самара-3,239.0
04.02.2016,Таганрог-1,137.0
26.07.2015,Сыктывкар-1,227.0
24.07.2014,Самара-2,131.0
02.08.2016,Новочебоксарск-1,49.0
24.07.2015,Бугульма-1,59.0
26.02.2015,Нижнекамск-1,13.0
15.12.2015,Бугульма-1,79.0
08.10.2016,Екатеринбург-1,112.0
21.06.2015,Бугульма-1,32.0
16.09.2016,Березники-1,148.0
04.10.2016,Новороссийск-1,140.0
14.02.2014,Сыктывкар-2,71.0
12.10.2015,Реутов-1,48.0
24.09.2016,Смоленск-1,344.0
14.11.2013,Челябинск-1,57.0
29.04.2016,Сыктывкар-6,8.0
13.09.2016,Ростов-на-Дону-2,131.0
05.02.2016,Сургут-1,220.0
07.01.2016,Реутов-1,79.0
05.08.2015,Сарапул-1,57.0
23.08.2015,Ульяновск-1,99.0
01.11.2015,Вологда-1,53.0
21.05.2016,Реутов-1,187.0
20.09.2015,Волжский-1,111.0
09.10.2015,Махачкала-1,116.0
07.12.2014,Самара-1,97.0
12.10.2016,Ростов-на-Дону-2,148.0
13.03.2016,Ангарск-1,91.0
21.06.2016,Мытищи-1,62.0
11.08.2016,Лобня-1,128.0
16.07.2016,Ангарск-1,74.0
15.10.2013,Смоленск-1,108.0
20.01.2016,Астрахань-1,22.0
03.06.2013,Сыктывкар-2,27.0
06.09.2016,Ижевск-1,33.0
23.09.2016,Москва 1-5,97.0
24.01.2015,Ухта-1,317.0
10.05.2016,Челябинск-2,77.0
12.07.2016,Тольятти-1,182.0
16.10.2015,Волжский-1,119.0
10.08.2016,Ангарск-1,74.0
01.01.2016,Ульяновск-1,156.0
17.06.2016,Тобольск-1,59.0
13.03.2015,Смоленск-3,94.0
14.07.2016,Химки-1,146.0
01.06.2016,Вологда-1,59.0
14.08.2015,Ростов-на-Дону-1,97.0
21.06.2015,Таганрог-1,187.0
13.05.2013,Самара-1,75.0
21.08.2016,Челябинск-1,119.0
14.12.2014,Таганрог-1,175.0
21.03.2016,Петрозаводск-1,12.0
15.10.2016,Волжский-1,196.0
27.04.2016,Волжский-1,69.0
15.03.2016,Ухта-1,134.0
16.06.2016,Сургут-1,195.0
24.09.2014,Красноярск-1,14.0
13.03.2014,Самара-2,109.0
14.04.2016,Махачкала-1,85.0
19.11.2012,Сыктывкар-1,220.0
27.05.2016,Выборг-1,84.0
07.05.2015,Колпино-1,13.0
06.08.2016,Абинск-1,130.0
21.02.2016,Шахты-1,60.0
11.10.2016,Пушкино-1,64.0
22.01.2016,Сыктывкар-5,51.0
31.07.2014,Челябинск-1,56.0
11.06.2016,Балаково-1,107.0
21.11.2015,Муром-1,77.0
07.04.2016,Майкоп-1,95.0
06.06.2016,Майкоп-1,110.0
30.09.2016,Северск-1,77.0
10.10.2016,Челябинск-1,129.0
26.08.2013,Ухта-1,98.0
08.09.2016,Москва 1-1,89.0
18.08.2016,Тольятти-1,320.0
01.06.2016,Зеленоград-1,184.0
21.03.2016,Сыктывкар-5,49.0
20.07.2015,Альметьевск-1,74.0
31.01.2014,Смоленск-1,174.0
01.08.2016,Зеленоград-1,124.0
29.06.2016,Сыктывкар-3,100.0
31.07.2015,Уссурийск-1,92.0
29.08.2015,Сыктывкар-4,61.0
27.03.2014,Самара-2,136.0
15.08.2016,Абинск-1,101.0
13.02.2014,Смоленск-1,97.0
14.10.2016,Серпухов-1,88.0
09.10.2015,Одинцово-1,66.0
01.03.2016,Абакан-1,74.0
10.10.2016,Нижнекамск-1,53.0
22.06.2015,Астрахань-1,29.0
03.03.2013,Челябинск-1,41.0
21.03.2016,Балашиха-1,62.0
29.09.2014,Сыктывкар-1,206.0
23.08.2015,Березники-1,59.0
12.03.2015,Смоленск-2,122.0
10.08.2016,Альметьевск-1,81.0
02.10.2016,Дмитров-1,52.0
15.02.2016,Королев-1,61.0
01.11.2014,Челябинск-1,114.0
25.09.2016,Мытищи-1,103.0
10.09.2013,Сыктывкар-2,26.0
11.05.2015,Сыктывкар-4,66.0
27.10.2015,Октябрьский-1,78.0
13.06.2016,Одинцово-1,148.0
08.10.2016,Ухта-2,87.0
17.05.2015,Октябрьский-1,79.0
16.07.2016,Якутск-1,63.0
14.01.2015,Сыктывкар-4,34.0
21.03.2014,Сарапул-1,93.0
24.09.2016,Ульяновск-1,209.0
16.05.2016,Самара-4,191.0
25.05.2016,Салават-1,24.0
15.03.2016,Нефтекамск-1,32.0
08.12.2014,Энгельс-1,38.0
24.08.2015,Сарапул-1,67.0
21.03.2016,Домодедово-1,77.0
10.06.2016,Красногорск-1,60.0
23.07.2016,Белгород-1,113.0
22.04.2016,Королев-1,195.0
24.07.2016,Щелково-1,51.0
20.09.2016,Октябрьский-1,97.0
24.11.2015,Альметьевск-1,48.0
31.07.2014,Сыктывкар-3,116.0
26.07.2013,Белгород-1,62.0
14.07.2016,Благовещенск-1,38.0
26.06.2016,Астрахань-1,50.0
12.09.2014,Красноярск-1,24.0
12.02.2016,Всеволожск-1,28.0
27.08.2015,Ростов-на-Дону-2,70.0
12.09.2016,Вологда-2,33.0
03.09.2016,Ангарск-1,100.0
21.07.2016,Ленинск-Кузнецкий-1,68.0
14.03.2016,Салават-1,9.0
14.11.2015,Ачинск-1,199.0
19.01.2015,Ростов-на-Дону-1,62.0
25.08.2016,Ульяновск-1,119.0
09.10.2014,Сыктывкар-2,88.0
07.02.2016,Альметьевск-1,134.0
26.03.2015,Абакан-1,49.0
09.10.2016,Сыктывкар-2,109.0
15.06.2016,Альметьевск-1,95.0
17.02.2016,Самара-4,211.0
29.09.2016,Тверь-1,114.0
22.03.2015,Самара-2,252.0
14.05.2016,Шахты-1,63.0
13.04.2015,Самара-2,126.0
05.06.2014,Октябрьский-1,69.0
02.11.2013,Ухта-1,211.0
31.08.2016,Калуга-1,140.0
02.03.2013,Сыктывкар-1,480.0
13.10.2016,Шахты-1,49.0
16.05.2016,Балаково-1,33.0
21.08.2016,Комсомольск-на-Амуре-1,200.0
31.03.2016,Нефтекамск-1,40.0
20.02.2016,Сыктывкар-1,470.0
25.08.2016,Ижевск-1,23.0
14.05.2016,Нижний Новгород-1,83.0
28.07.2016,Махачкала-2,38.0
22.08.2016,Новороссийск-1,165.0
12.01.2013,Смоленск-1,144.0
06.09.2015,Березники-1,48.0
16.05.2016,Гатчина-1,64.0
29.02.2016,Пушкино-1,31.0
01.06.2016,Волжский-1,134.0
28.06.2016,Королев-1,91.0
08.09.2013,Сарапул-1,72.0
03.04.2015,Сарапул-1,85.0
31.08.2016,Чайковский-1,91.0
01.09.2016,Новороссийск-1,302.0
19.10.2016,Смоленск-1,144.0
26.04.2016,Таганрог-1,132.0
02.05.2015,Долгопрудный-1,215.0
05.09.2016,Одинцово-1,96.0
04.08.2016,Альметьевск-1,78.0
13.07.2015,Бугульма-1,41.0
01.07.2016,Самара-5,202.0
09.07.2015,Энгельс-1,36.0
05.10.2015,Химки-1,95.0
27.10.2015,Сыктывкар-1,165.0
17.07.2016,Махачкала-1,142.0
23.08.2015,Калининград-1,97.0
30.08.2015,Долгопрудный-1,245.0
05.07.2016,Балаково-1,79.0
01.08.2016,Абакан-1,70.0
11.06.2016,Октябрьский-1,85.0
28.02.2016,Ангарск-1,79.0
05.07.2016,Сургут-1,199.0
30.05.2016,Белгород-1,84.0
20.09.2016,Нижнекамск-1,54.0
10.07.2016,Зеленоград-1,239.0
13.06.2015,Мытищи-1,48.0
11.08.2016,Москва 1-1,94.0
09.09.2016,Тверь-1,118.0
13.07.2015,Химки-1,78.0
21.02.2016,Ханты-Мансийск-1,71.0
12.04.2016,Сочи-1,15.0
18.02.2016,Ангарск-1,43.0
06.01.2015,Сыктывкар-2,78.0
15.01.2016,Гатчина-1,93.0
05.05.2013,Сыктывкар-1,230.0
