Date,Point,Count
19.09.2015,Тюмень-1,119
14.06.2016,Салават-1,27
20.06.2016,Нахабино-1,51
06.09.2012,Смоленск-1,55
15.06.2016,Смоленск-1,131
13.11.2015,Смоленск-2,179
03.12.2014,Смоленск-1,145
23.03.2016,Ростов-на-Дону-2,90
24.11.2015,Сыктывкар-4,31
26.06.2015,Березники-1,35
24.05.2016,Зеленоград-1,154
25.12.2015,Смоленск-1,207
25.05.2015,Майкоп-1,94
16.10.2016,Махачкала-2,65
14.03.2016,Самара-3,193
28.02.2016,Астрахань-1,59
14.03.2016,Балаково-1,23
14.11.2015,Ульяновск-2,264
21.05.2016,Абакан-1,66
21.09.2015,Вологда-1,23
04.06.2016,Новокуйбышевск-1,152
31.07.2016,Нижневартовск-1,68
12.08.2016,Муром-1,70
24.07.2016,Ачинск-1,76
20.09.2016,Радужный-1,15
12.12.2015,Гатчина-1,151
15.08.2016,Ухта-1,194
07.07.2016,Ульяновск-1,105
24.08.2015,Мытищи-1,26
30.09.2016,Волжский-1,132
06.09.2016,Ростов-на-Дону-3,68
15.10.2013,Сарапул-1,67
21.05.2016,Сыктывкар-4,64
16.02.2015,Самара-1,92
21.04.2015,Челябинск-1,76
18.05.2015,Новороссийск-1,26
06.12.2015,Ростов-на-Дону-1,165
05.05.2013,Смоленск-1,65
24.11.2015,Домодедово-1,48
16.08.2014,Долгопрудный-1,119
27.02.2016,Пушкино-1,67
29.11.2015,Калининград-1,135
20.03.2015,Смоленск-1,114
03.01.2014,Сыктывкар-1,397
08.12.2015,Домодедово-1,46
24.05.2015,Белгород-1,96
15.10.2016,Махачкала-2,56
05.10.2016,Щелково-1,42
20.02.2015,Челябинск-1,263
22.07.2016,Смоленск-1,200
01.11.2013,Ухта-1,191
28.06.2015,Самара-3,185
04.09.2015,Белгород-1,86
07.09.2015,Смоленск-2,135
19.05.2013,Смоленск-2,17
22.04.2012,Сыктывкар-1,151
05.07.2015,Бугульма-1,52
03.05.2016,Ухта-2,70
31.07.2016,Самара-3,256
19.10.2016,Вологда-1,48
22.06.2015,Смоленск-3,58
09.09.2016,Альметьевск-1,102
28.03.2015,Сыктывкар-1,234
22.01.2015,Самара-1,66
22.06.2016,Казань-1,126
06.11.2012,Сыктывкар-2,19
15.07.2016,Зеленоград-1,145
06.07.2016,Чайковский-1,72
07.12.2014,Ульяновск-1,98
13.09.2016,Сыктывкар-4,25
23.02.2015,Сыктывкар-3,189
02.05.2016,Ачинск-1,119
17.02.2016,Махачкала-1,127
21.06.2016,Сыктывкар-1,141
26.09.2016,Петрозаводск-1,74
20.05.2016,Тобольск-1,63
03.03.2016,Комсомольск-на-Амуре-1,96
19.12.2013,Самара-2,81
24.09.2015,Химки-1,81
30.12.2014,Нижнекамск-1,56
01.11.2014,Ульяновск-2,112
09.09.2016,Ачинск-1,97
31.12.2015,Долгопрудный-1,154
18.08.2016,Тюмень-2,107
31.12.2015,Калуга-1,59
08.10.2016,Астрахань-1,77
01.04.2016,Смоленск-2,169
12.01.2014,Смоленск-1,112
08.09.2016,Реутов-1,79
15.06.2014,Сыктывкар-4,78
25.11.2015,Ростов-на-Дону-1,122
16.02.2014,Сарапул-1,105
11.11.2014,Ульяновск-1,86
26.12.2015,Новочебоксарск-1,70
01.04.2016,Калининград-2,86
17.04.2013,Смоленск-2,21
10.01.2013,Сарапул-1,48
29.04.2016,Сыктывкар-5,27
10.02.2016,Сургут-1,135
20.12.2015,Энгельс-1,53
15.03.2016,Таганрог-1,168
23.12.2015,Сыктывкар-5,55
04.08.2016,Тольятти-1,224
24.05.2016,Сургут-1,200
11.01.2016,Москва 1-1,25
01.10.2015,Нижневартовск-1,35
12.08.2016,Зеленокумск-1,41
29.01.2013,Самара-1,57
02.01.2016,Ачинск-1,160
15.02.2013,Смоленск-1,109
28.03.2016,Нижневартовск-1,79
21.09.2016,Самара-3,385
27.06.2016,Петрозаводск-1,53
01.08.2014,Сарапул-1,78
19.07.2016,Домодедово-1,61
11.04.2014,Челябинск-1,121
18.03.2016,Мытищи-1,109
22.11.2015,Химки-1,145
24.07.2016,Балашиха-1,149
22.04.2016,Щелково-1,49
07.01.2016,Долгопрудный-1,248
17.10.2016,Благовещенск-1,63
13.03.2016,Колпино-1,101
08.03.2016,Смоленск-2,241
14.01.2016,Смоленск-3,79
14.06.2016,Гатчина-2,33
03.11.2014,Майкоп-1,23
03.07.2014,Челябинск-1,57
29.08.2016,Новоалтайск-1,11
06.08.2015,Химки-1,72
05.04.2016,Пушкино-1,26
06.06.2016,Абакан-1,42
18.08.2016,Ленинск-Кузнецкий-1,48
19.04.2016,Вельск-1,33
04.10.2016,Чайковский-1,39
21.09.2015,Ульяновск-1,68
25.12.2011,Сыктывкар-1,122
01.12.2014,Смоленск-1,177
25.07.2015,Березники-1,44
21.04.2016,Ухта-2,48
25.06.2016,Королев-1,125
10.08.2016,Казань-1,121
05.08.2015,Новороссийск-1,46
03.07.2015,Королев-1,68
24.02.2016,Астрахань-1,34
15.02.2016,Ханты-Мансийск-1,25
03.03.2016,Альметьевск-1,54
17.10.2015,Самара-4,339
23.07.2016,Калининград-1,141
28.11.2013,Ульяновск-1,51
24.05.2015,Альметьевск-1,92
21.01.2016,Ульяновск-2,85
11.01.2016,Колпино-1,60
15.02.2016,Самара-4,190
27.07.2016,Нижнекамск-1,78
23.05.2016,Новочебоксарск-1,49
30.01.2016,Ульяновск-2,219
16.07.2016,Тольятти-1,271
03.02.2014,Ухта-1,108
28.03.2016,Салават-1,26
17.10.2015,Вологда-1,47
23.12.2015,Смоленск-1,119
19.10.2016,Ростов-на-Дону-3,90
30.06.2016,Лобня-1,115
27.11.2015,Сургут-1,157
30.10.2014,Ульяновск-2,94
05.05.2016,Тюмень-2,21
20.07.2016,Ханты-Мансийск-1,81
26.06.2015,Энгельс-1,50
16.08.2016,Новороссийск-1,148
15.09.2015,Сарапул-1,51
31.05.2015,Сыктывкар-2,87
15.06.2016,Сургут-1,211
12.02.2016,Астрахань-1,87
01.04.2016,Октябрьский-1,117
21.09.2016,Балашиха-1,90
10.12.2015,Мытищи-1,37
30.06.2014,Ульяновск-1,63
26.02.2016,Колпино-1,59
11.06.2016,Красногорск-1,51
26.01.2016,Новочебоксарск-1,25
06.03.2016,Нахабино-1,80
24.09.2015,Нижневартовск-1,27
13.12.2015,Челябинск-1,118
11.04.2016,Щелково-1,26
09.08.2015,Ульяновск-1,87
26.04.2016,Новочебоксарск-1,30
29.08.2015,Мытищи-1,67
06.01.2014,Самара-2,109
30.03.2016,Белгород-1,65
15.03.2014,Сыктывкар-3,195
15.01.2015,Белгород-1,81
14.04.2016,Казань-1,124
10.06.2014,Красноярск-1,20
26.08.2013,Ухта-1,98
06.02.2016,Самара-4,427
11.07.2016,Ухта-2,39
01.05.2014,Ульяновск-1,97
05.03.2015,Альметьевск-1,56
04.06.2016,Калининград-2,117
03.10.2015,Сарапул-1,73
03.03.2015,Самара-2,125
20.01.2015,Королев-1,23
14.07.2016,Якутск-1,43
11.07.2016,Шахты-1,60
12.08.2015,Самара-3,163
27.01.2016,Колпино-1,39
06.10.2016,Реутов-1,84
28.02.2013,Сарапул-1,36
14.10.2016,Екатеринбург-1,109
27.04.2015,Долгопрудный-1,112
01.11.2015,Челябинск-1,112
03.05.2016,Гатчина-2,70
10.05.2015,Бугульма-1,78
18.10.2016,Реутов-1,85
16.07.2015,Смоленск-1,139
27.08.2015,Сыктывкар-1,209
17.10.2016,Домодедово-1,81
02.12.2014,Сыктывкар-1,144
15.12.2014,Октябрьский-1,52
16.09.2016,Махачкала-1,110
18.11.2015,Комсомольск-на-Амуре-1,46
06.05.2016,Сыктывкар-1,259
21.08.2013,Челябинск-1,55
27.04.2014,Сыктывкар-4,104
03.06.2013,Сарапул-1,40
02.06.2015,Королев-1,38
21.10.2015,Абакан-1,43
10.02.2016,Гатчина-2,39
20.02.2015,Ульяновск-2,160
03.09.2016,Раменское-1,105
13.11.2013,Белгород-1,60
03.12.2013,Самара-1,81
26.12.2014,Сыктывкар-1,333
17.02.2016,Химки-1,9
07.03.2015,Ульяновск-1,177
18.03.2016,Комсомольск-на-Амуре-1,133
09.11.2015,Сыктывкар-4,27
13.11.2015,Щелково-1,16
01.05.2016,Сарапул-1,74
29.09.2014,Сарапул-1,47
03.08.2014,Самара-1,114
30.07.2015,Ульяновск-2,88
05.03.2016,Смоленск-3,175
19.10.2015,Самара-1,158
23.05.2016,Саратов-1,127
23.08.2016,Ачинск-1,90
04.03.2016,Москва 1-1,112
08.04.2016,Сыктывкар-5,41
22.05.2016,Сургут-1,223
23.02.2016,Смоленск-3,151
03.12.2014,Сыктывкар-1,183
27.08.2013,Самара-2,23
21.07.2015,Чайковский-1,29
16.08.2016,Вологда-1,76
04.10.2016,Сочи-1,125
22.02.2015,Махачкала-1,17
27.04.2014,Энгельс-1,42
09.07.2012,Сыктывкар-1,213
13.05.2015,Сыктывкар-3,73
22.11.2014,Ульяновск-2,90
22.12.2015,Самара-2,164
20.03.2015,Тюмень-1,58
30.05.2016,Смоленск-2,169
09.04.2016,Ангарск-1,89
28.03.2016,Смоленск-1,154
24.08.2016,Ленинск-Кузнецкий-1,57
10.02.2015,Самара-1,104
25.04.2016,Березники-1,45
22.05.2016,Ленинск-Кузнецкий-1,67
19.12.2015,Вологда-1,60
12.04.2014,Сарапул-1,121
05.07.2015,Белгород-1,61
01.12.2014,Белгород-1,75
22.06.2016,Тюмень-1,147
29.05.2014,Ульяновск-1,39
01.02.2016,Комсомольск-на-Амуре-1,94
12.03.2015,Ульяновск-1,52
17.10.2016,Железнодорожный-1,90
03.01.2016,Самара-3,292
18.03.2016,Сарапул-1,79
16.04.2015,Ульяновск-2,86
12.07.2016,Щелково-1,27
31.03.2015,Долгопрудный-1,303
20.03.2016,Москва 1-1,104
04.04.2016,Лобня-1,70
31.07.2016,Мытищи-1,87
30.09.2016,Энгельс-1,57
23.06.2015,Долгопрудный-1,153
23.07.2015,Самара-4,165
19.08.2015,Бугульма-1,132
28.01.2015,Ульяновск-2,94
20.01.2015,Белгород-1,112
14.06.2016,Сыктывкар-4,71
09.08.2016,Сыктывкар-3,93
14.09.2015,Ульяновск-1,59
07.06.2015,Ачинск-1,33
18.08.2016,Зеленоград-1,109
07.05.2015,Самара-3,152
14.02.2016,Пушкино-1,10
29.09.2014,Челябинск-1,58
10.05.2016,Тольятти-1,114
22.07.2016,Сыктывкар-6,5
26.06.2016,Казань-1,116
16.10.2016,Ленинск-Кузнецкий-1,72
04.03.2016,Тверь-1,41
02.11.2014,Абакан-1,64
21.02.2014,Октябрьский-1,44
14.08.2014,Сыктывкар-2,88
31.12.2015,Гатчина-1,52
05.09.2016,Сарапул-1,42
01.01.2016,Ухта-1,302
17.01.2016,Бугульма-1,130
19.05.2016,Вологда-1,65
28.03.2015,Сыктывкар-5,128
10.12.2015,Уссурийск-1,89
01.01.2016,Колпино-1,80
26.12.2015,Калининград-1,153
25.02.2016,Абакан-1,46
19.10.2016,Новороссийск-1,125
31.03.2015,Энгельс-1,32
15.09.2016,Пушкино-1,70
28.11.2015,Колпино-1,111
31.05.2015,Сыктывкар-4,64
13.03.2016,Ангарск-1,91
28.01.2015,Абакан-1,29
10.09.2014,Белгород-1,62
09.07.2016,Тобольск-1,103
01.06.2016,Ухта-2,85
14.05.2015,Сыктывкар-1,117
07.12.2015,Смоленск-2,85
24.01.2015,Самара-3,206
06.08.2016,Смоленск-1,243
12.01.2015,Нижнекамск-1,20
22.06.2016,Вельск-1,84
15.06.2016,Сочи-1,129
19.04.2015,Уссурийск-1,108
01.03.2016,Мытищи-1,39
04.10.2016,Уфа-1,98
24.07.2016,Муром-1,93
21.02.2016,Мытищи-1,103
01.02.2016,Ульяновск-1,56
09.04.2016,Самара-4,422
12.08.2015,Нижневартовск-1,34
08.10.2013,Сарапул-1,56
19.02.2016,Ульяновск-1,122
14.01.2016,Химки-1,101
31.03.2016,Саратов-1,71
27.03.2016,Тверь-1,44
07.04.2016,Самара-4,194
03.08.2014,Самара-2,172
06.02.2016,Ленинск-Кузнецкий-1,31
31.03.2013,Сарапул-1,38
08.05.2016,Ростов-на-Дону-1,167
26.01.2016,Гатчина-1,66
19.10.2015,Гатчина-1,43
10.07.2016,Шахты-1,72
27.10.2015,Комсомольск-на-Амуре-1,54
07.02.2014,Сыктывкар-4,50
25.03.2015,Нижнекамск-1,23
17.08.2016,Калининград-2,96
12.09.2016,Обнинск-1,35
10.06.2016,Новокуйбышевск-1,161
11.08.2016,Абинск-1,137
21.09.2015,Волжский-1,69
27.03.2014,Долгопрудный-1,38
15.07.2016,Ростов-на-Дону-2,148
13.10.2015,Майкоп-1,74
07.04.2016,Калининград-1,85
13.03.2015,Тюмень-1,69
11.02.2016,Ачинск-1,68
10.05.2016,Березники-1,60
15.10.2015,Ростов-на-Дону-2,89
29.05.2016,Сочи-1,145
27.04.2016,Самара-3,300
17.06.2014,Сыктывкар-2,30
01.06.2016,Ростов-на-Дону-1,201
19.08.2016,Домодедово-1,75
27.09.2014,Абакан-1,114
10.03.2015,Ухта-1,145
10.12.2014,Самара-2,129
24.06.2016,Сарапул-1,98
17.12.2015,Калининград-1,90
10.10.2016,Москва 1-1,72
16.12.2015,Сургут-1,66
06.09.2016,Новочебоксарск-1,34
15.01.2016,Октябрьский-1,121
24.08.2015,Сыктывкар-3,94
17.09.2016,Калуга-1,218
08.02.2016,Ульяновск-1,75
07.06.2016,Тольятти-1,195
16.07.2016,Калуга-1,200
24.11.2013,Ухта-1,140
13.11.2013,Сарапул-1,55
24.06.2016,Тобольск-1,66
05.06.2015,Таганрог-1,152
15.04.2016,Сургут-1,243
25.04.2015,Альметьевск-1,89
03.11.2015,Ухта-1,202
10.11.2014,Самара-2,112
27.11.2015,Нахабино-1,19
24.04.2016,Вологда-1,87
05.09.2016,Красногорск-1,82
28.06.2016,Новочебоксарск-1,39
22.07.2016,Зеленокумск-1,26
12.10.2015,Королев-1,53
23.08.2013,Смоленск-2,7
15.08.2016,Октябрьский-1,76
24.07.2013,Смоленск-2,3
19.04.2016,Щелково-1,23
07.02.2014,Сарапул-1,102
15.10.2014,Самара-2,147
16.11.2014,Белгород-1,124
14.08.2016,Сыктывкар-3,136
10.07.2015,Астрахань-1,24
01.07.2015,Смоленск-1,112
08.04.2015,Абакан-1,28
16.09.2016,Петрозаводск-1,84
03.03.2016,Всеволожск-1,28
21.05.2016,Самара-4,360
05.05.2014,Сыктывкар-1,150
21.10.2015,Ульяновск-2,142
23.03.2016,Мытищи-1,64
19.08.2016,Сыктывкар-4,102
26.10.2014,Сыктывкар-3,138
17.08.2016,Смоленск-2,147
27.06.2015,Березники-1,16
03.07.2014,Таганрог-1,100
19.05.2014,Самара-2,131
25.02.2016,Сургут-1,108
23.12.2015,Комсомольск-на-Амуре-1,73
02.12.2012,Смоленск-1,84
28.07.2015,Нижневартовск-1,8
14.04.2016,Сыктывкар-2,84
20.10.2012,Ухта-1,115
08.02.2016,Чайковский-1,37
17.10.2016,Нижневартовск-1,59
20.09.2014,Смоленск-1,251
27.06.2016,Сыктывкар-4,33
16.10.2016,Казань-1,213
21.03.2016,Майкоп-1,75
05.06.2016,Домодедово-1,90
31.05.2013,Сыктывкар-2,40
14.07.2016,Таганрог-1,41
26.08.2016,Ростов-на-Дону-3,106
29.01.2016,Шахты-1,37
07.11.2015,Балашиха-1,74
14.10.2014,Самара-1,125
19.07.2015,Новороссийск-1,45
24.09.2016,Якутск-1,142
13.08.2015,Колпино-1,43
15.06.2014,Сарапул-1,81
20.07.2015,Бугульма-1,37
17.09.2016,Нижний Новгород-1,182
06.06.2016,Выборг-1,55
23.05.2016,Махачкала-1,106
06.09.2015,Энгельс-1,49
02.01.2016,Махачкала-1,125
15.07.2014,Таганрог-1,93
29.09.2016,Сочи-1,136
21.03.2016,Гатчина-2,36
27.03.2016,Майкоп-1,73
07.06.2016,Одинцово-1,164
01.03.2016,Сыктывкар-6,3
17.02.2016,Березники-1,66
21.07.2016,Ачинск-1,74
12.10.2015,Мытищи-1,51
11.05.2014,Долгопрудный-1,65
09.01.2016,Новочебоксарск-1,52
22.09.2016,Тобольск-1,71
17.09.2015,Самара-1,155
22.12.2015,Белгород-1,70
01.02.2016,Сыктывкар-3,106
24.08.2016,Челябинск-2,127
11.09.2015,Махачкала-1,157
23.06.2016,Сыктывкар-5,55
31.10.2014,Сыктывкар-3,185
01.08.2016,Челябинск-2,96
26.01.2015,Смоленск-2,92
29.07.2016,Самара-4,284
16.02.2013,Челябинск-1,55
12.10.2016,Тольятти-1,232
10.06.2016,Октябрьский-1,88
02.10.2016,Нижнекамск-1,96
09.08.2016,Ульяновск-2,261
12.12.2015,Колпино-1,134
09.08.2016,Балаково-1,90
09.06.2016,Самара-1,247
15.08.2016,Новороссийск-1,171
14.07.2016,Ханты-Мансийск-1,82
16.12.2015,Колпино-1,80
02.04.2016,Сыктывкар-6,7
14.08.2016,Абакан-1,82
18.09.2015,Чайковский-1,53
15.04.2015,Нижнекамск-1,17
11.09.2015,Астрахань-1,44
14.01.2016,Колпино-1,59
01.02.2016,Ростов-на-Дону-2,120
02.11.2014,Смоленск-1,291
29.09.2016,Лобня-1,108
01.05.2016,Салават-1,28
28.04.2014,Челябинск-1,66
02.12.2014,Сарапул-1,9
05.10.2016,Обнинск-1,98
27.08.2014,Сарапул-1,51
10.05.2014,Сыктывкар-2,71
01.02.2016,Челябинск-2,53
24.06.2016,Новороссийск-1,172
31.03.2015,Ульяновск-1,45
03.07.2014,Сыктывкар-2,39
10.12.2012,Сыктывкар-1,251
10.02.2016,Салават-1,21
24.06.2014,Красноярск-1,12
12.06.2016,Балашиха-1,150
12.07.2015,Челябинск-1,100
06.08.2016,Казань-1,116
22.08.2016,Уфа-1,64
01.01.2016,Альметьевск-1,126
06.08.2013,Самара-1,56
16.11.2014,Сыктывкар-2,142
25.04.2016,Калининград-1,66
23.05.2015,Самара-2,262
29.09.2016,Тобольск-1,84
08.06.2014,Ульяновск-1,50
05.03.2016,Ульяновск-2,327
17.09.2014,Сыктывкар-1,204
23.12.2015,Чайковский-1,57
29.09.2016,Абинск-1,44
09.08.2016,Ростов-на-Дону-3,78
06.07.2016,Энгельс-1,55
28.01.2016,Сыктывкар-4,28
18.12.2015,Смоленск-3,77
12.04.2016,Сыктывкар-2,84
02.01.2015,Нижнекамск-1,28
20.09.2015,Химки-1,118
25.09.2014,Октябрьский-1,74
30.12.2015,Волжский-1,133
12.06.2016,Ухта-2,69
18.12.2014,Октябрьский-1,59
05.09.2016,Тольятти-1,164
27.10.2014,Долгопрудный-1,126
16.01.2016,Сарапул-1,90
29.04.2014,Белгород-1,73
10.03.2015,Энгельс-1,38
02.10.2016,Домодедово-1,110
01.10.2016,Северск-1,101
10.06.2016,Одинцово-1,181
21.08.2016,Нефтекамск-1,51
13.08.2014,Самара-1,102
21.07.2016,Тюмень-2,109
20.06.2016,Домодедово-1,91
11.07.2015,Таганрог-1,172
29.09.2015,Березники-1,30
29.01.2015,Самара-1,67
28.06.2014,Энгельс-1,47
17.12.2015,Новороссийск-1,102
15.03.2016,Калининград-1,95
02.07.2014,Сарапул-1,64
20.03.2016,Сыктывкар-1,245
23.11.2015,Белгород-1,79
22.07.2016,Домодедово-1,100
30.01.2015,Альметьевск-1,83
18.08.2016,Нефтеюганск-1,72
06.05.2015,Абакан-1,40
23.07.2016,Электросталь-1,54
28.08.2013,Смоленск-2,2
17.10.2016,Таганрог-1,230
09.09.2016,Смоленск-3,65
01.08.2016,Калуга-1,127
25.05.2016,Комсомольск-на-Амуре-1,112
05.07.2015,Самара-4,166
08.10.2016,Самара-5,279
14.01.2016,Ульяновск-2,159
15.05.2016,Реутов-1,135
17.06.2016,Тобольск-1,59
25.05.2015,Ульяновск-1,66
07.09.2016,Ангарск-1,68
14.10.2016,Зеленокумск-1,39
20.08.2015,Махачкала-1,131
13.10.2013,Ухта-1,118
03.09.2016,Ростов-на-Дону-2,176
24.01.2015,Самара-1,128
23.10.2012,Смоленск-1,54
23.05.2015,Ульяновск-1,144
28.06.2016,Самара-5,207
26.09.2015,Саратов-1,77
26.07.2016,Энгельс-1,50
03.01.2016,Долгопрудный-1,265
23.01.2016,Сыктывкар-6,6
23.03.2016,Ханты-Мансийск-1,37
14.04.2016,Смоленск-3,74
06.03.2013,Сыктывкар-2,39
23.02.2016,Железнодорожный-1,150
04.04.2015,Ухта-1,322
04.07.2014,Сыктывкар-2,50
30.07.2016,Бугульма-1,126
23.09.2016,Сыктывкар-1,249
05.09.2016,Тюмень-1,155
29.01.2015,Сарапул-1,66
08.09.2015,Астрахань-1,24
15.08.2016,Самара-5,133
21.05.2016,Октябрьский-1,108
04.04.2016,Шахты-1,25
01.10.2015,Новороссийск-1,80
10.12.2015,Зеленоград-1,26
05.11.2013,Самара-2,90
15.09.2015,Саратов-1,59
11.01.2015,Смоленск-1,108
07.10.2016,Нижний Тагил-1,112
10.10.2016,Тюмень-2,102
11.06.2016,Железнодорожный-1,210
23.10.2015,Астрахань-1,79
07.03.2016,Сыктывкар-3,160
06.11.2015,Самара-2,274
13.02.2016,Смоленск-2,256
19.10.2016,Домодедово-1,65
05.06.2016,Сыктывкар-3,129
25.08.2016,Ростов-на-Дону-2,127
13.07.2016,Нижневартовск-1,49
16.01.2014,Белгород-1,105
09.09.2014,Таганрог-1,51
26.06.2015,Муром-1,31
02.04.2013,Сыктывкар-1,209
23.07.2016,Всеволожск-1,91
22.10.2015,Балашиха-1,33
21.11.2015,Челябинск-1,150
29.04.2016,Тольятти-1,175
13.07.2016,Ачинск-1,95
16.10.2015,Химки-1,162
04.01.2016,Нижнекамск-1,120
10.12.2015,Гатчина-2,41
08.05.2016,Волжский-1,108
13.07.2016,Пушкино-1,72
10.10.2014,Челябинск-1,100
28.08.2013,Самара-2,24
04.07.2014,Таганрог-1,143
02.10.2014,Сарапул-1,53
24.11.2015,Сыктывкар-5,28
03.12.2015,Волжский-1,64
29.12.2015,Ангарск-1,59
08.10.2016,Мытищи-1,214
06.07.2015,Уссурийск-1,63
14.05.2013,Самара-1,54
09.02.2015,Октябрьский-1,49
28.06.2014,Долгопрудный-1,125
03.06.2014,Долгопрудный-1,67
14.06.2013,Смоленск-1,70
17.08.2015,Колпино-1,54
23.08.2016,Новороссийск-1,154
03.04.2014,Самара-1,81
12.03.2016,Гатчина-1,116
29.05.2016,Нижний Новгород-1,87
25.12.2015,Уссурийск-1,124
16.09.2016,Благовещенск-1,117
13.10.2016,Тюмень-1,165
13.10.2016,Сыктывкар-3,96
10.06.2016,Щелково-1,43
26.05.2015,Колпино-1,43
13.06.2015,Майкоп-1,75
22.08.2013,Белгород-1,83
12.07.2016,Казань-1,78
21.03.2016,Самара-4,186
17.11.2015,Новороссийск-1,78
04.03.2016,Нижневартовск-1,136
01.05.2014,Таганрог-1,186
17.04.2014,Ульяновск-1,56
22.09.2015,Майкоп-1,63
15.04.2016,Нефтекамск-1,51
03.03.2016,Сыктывкар-4,33
02.08.2015,Муром-1,70
17.08.2016,Благовещенск-1,82
21.01.2013,Сыктывкар-1,263
01.11.2015,Ачинск-1,148
18.10.2013,Самара-1,120
04.06.2015,Смоленск-1,144
23.01.2016,Мытищи-1,115
09.02.2016,Ангарск-1,26
22.08.2016,Ижевск-1,27
17.05.2015,Уссурийск-1,123
15.04.2015,Смоленск-2,118
13.11.2015,Самара-2,289
01.04.2015,Нижнекамск-1,16
17.03.2015,Октябрьский-1,61
17.04.2016,Ухта-2,94
20.11.2015,Ростов-на-Дону-2,174
26.12.2015,Челябинск-1,246
01.04.2016,Самара-1,378
13.07.2015,Нижнекамск-1,64
20.09.2016,Ульяновск-2,210
17.08.2016,Одинцово-1,98
24.04.2014,Смоленск-1,102
29.08.2014,Сарапул-1,89
05.05.2015,Долгопрудный-1,146
03.03.2016,Сыктывкар-1,189
01.09.2016,Ростов-на-Дону-3,160
26.07.2013,Самара-2,23
16.09.2016,Тольятти-2,157
01.05.2016,Сыктывкар-3,131
26.09.2016,Ижевск-1,36
21.12.2015,Железнодорожный-1,41
09.07.2016,Балаково-1,97
04.09.2015,Сыктывкар-3,105
29.08.2016,Благовещенск-1,82
16.06.2016,Чайковский-1,40
07.02.2016,Гатчина-2,67
14.10.2015,Калининград-1,70
13.08.2014,Смоленск-1,173
11.04.2015,Смоленск-1,121
02.10.2015,Смоленск-3,62
07.07.2015,Гатчина-1,49
26.10.2014,Октябрьский-1,126
07.08.2016,Энгельс-1,73
06.05.2016,Сыктывкар-2,99
20.08.2016,Зеленоград-1,142
07.06.2016,Пушкино-1,58
08.06.2014,Октябрьский-1,82
08.12.2014,Майкоп-1,35
18.09.2015,Королев-1,95
06.10.2014,Сыктывкар-3,65
30.05.2016,Саратов-1,101
06.08.2016,Лобня-1,126
08.02.2016,Октябрьский-1,71
18.10.2015,Саратов-1,73
07.02.2016,Астрахань-1,58
03.08.2016,Новочебоксарск-1,64
18.10.2015,Муром-1,83
07.02.2016,Махачкала-1,192
25.06.2016,Вологда-1,95
07.03.2015,Сарапул-1,114
11.02.2016,Железнодорожный-1,66
17.07.2016,Сыктывкар-5,43
19.10.2016,Новочебоксарск-1,33
08.01.2016,Нижнекамск-1,107
18.08.2015,Муром-1,62
10.10.2014,Красноярск-1,17
09.09.2014,Челябинск-1,64
13.06.2015,Энгельс-1,53
18.08.2016,Зеленокумск-1,49
16.06.2015,Ачинск-1,35
20.03.2016,Майкоп-1,92
04.06.2015,Махачкала-1,85
05.10.2016,Лобня-1,123
11.10.2015,Энгельс-1,62
16.09.2015,Астрахань-1,24
27.06.2016,Выборг-1,48
05.04.2016,Зеленоград-1,56
07.03.2016,Королев-1,124
18.10.2016,Сыктывкар-6,7
02.10.2016,Петрозаводск-1,80
13.09.2016,Смоленск-2,131
10.12.2012,Ухта-1,47
23.06.2016,Москва 1-1,100
29.05.2016,Ульяновск-2,188
16.07.2015,Муром-1,38
23.03.2014,Смоленск-1,139
14.11.2015,Сыктывкар-3,140
25.08.2013,Сарапул-1,88
25.12.2013,Сыктывкар-3,163
05.04.2016,Калуга-1,123
15.06.2016,Сыктывкар-5,43
21.10.2015,Ангарск-1,15
21.07.2016,Салават-1,34
04.02.2016,Челябинск-2,98
20.06.2016,Королев-1,75
05.10.2015,Королев-1,62
05.07.2014,Ухта-1,165
05.07.2013,Смоленск-1,68
05.05.2016,Сыктывкар-2,61
03.10.2016,Ростов-на-Дону-2,107
30.08.2015,Гатчина-1,68
15.11.2014,Самара-2,303
04.01.2012,Сыктывкар-1,130
17.11.2012,Сыктывкар-2,41
25.01.2016,Ангарск-1,40
20.08.2016,Ангарск-1,92
02.08.2016,Самара-4,219
16.11.2015,Уссурийск-1,66
13.12.2015,Комсомольск-на-Амуре-1,148
30.05.2014,Сыктывкар-3,169
08.10.2014,Сыктывкар-2,62
03.07.2016,Электросталь-1,28
22.06.2016,Химки-1,144
06.01.2015,Самара-2,256
16.04.2013,Белгород-1,34
18.06.2016,Сыктывкар-1,224
05.09.2016,Петрозаводск-1,38
05.01.2016,Тюмень-1,135
19.04.2016,Ухта-1,134
04.08.2016,Тюмень-2,83
16.07.2016,Мытищи-1,82
08.09.2013,Сарапул-1,72
17.10.2016,Нахабино-1,56
22.09.2014,Ульяновск-2,56
25.11.2015,Энгельс-1,47
14.05.2016,Лобня-1,157
17.12.2015,Тюмень-1,110
08.04.2016,Ростов-на-Дону-2,141
20.07.2016,Ачинск-1,77
17.10.2016,Ростов-на-Дону-1,243
10.05.2016,Долгопрудный-1,145
26.07.2016,Ростов-на-Дону-3,69
05.10.2016,Альметьевск-1,66
23.01.2014,Белгород-1,71
10.09.2016,Северск-1,79
02.03.2014,Таганрог-1,97
16.11.2015,Ухта-1,160
